docket,violation_address,city,state,cleaned_address,corrected,result_num,osm_id,display_name,category,type,latlong,shape_area,shape_leng,ward
22DT001017,3714 S HALSTED,Chicago,Illinois,3714 S HALSTED,,"0","210171238","Schaller's Pump, 3714, South Halsted Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",amenity,bar,"41.8271528,-87.64636985","142093459.943","82824.4632842","11"
23DT000505,3301 S EMERALD,Chicago,Illinois,3301 S EMERALD,,"0","210170091","3301, South Emerald Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.83429325,-87.64474135035593","142093459.943","82824.4632842","11"
22DT001286,3401 S MORGAN,Chicago,Illinois,3401 S MORGAN,,"0","210170581","3401-3407, South Morgan Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,apartments,"41.83251355,-87.65077509925999","142093459.943","82824.4632842","11"
23DT000501,3329 S LITUANICA,Chicago,Illinois,3329 S LITUANICA,,"0","210170293","3329, South Lituanica Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.833924249999995,-87.64835414067846","142093459.943","82824.4632842","11"
23DT000500,2600 S WENTWORTH,Chicago,Illinois,2600 S WENTWORTH,,"0","210538548","2600, South Wentworth Avenue, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.845392399999994,-87.63219763944142","142093459.943","82824.4632842","11"
22DT001282,2736 S WELLS,Chicago,Illinois,2736 S WELLS,,"0","24113989","2736, South Wells Street, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.843493727812536,-87.63312874912607","142093459.943","82824.4632842","11"
21DT000572,455 W 24TH ST,Chicago,Illinois,455 W 24TH ST,,"0","210539394","455, West 24th Street, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.848728050000005,-87.6390469203086","142093459.943","82824.4632842","11"
21DT00025A,659 S HALSTED ST,Chicago,Illinois,659 S HALSTED ST,,"0","421853945","659, South Halsted Street, Greektown, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",place,house,"41.87358141356025,-87.64731200046171","142093459.943","82824.4632842","11"
21DT000477,2997 S ARCHER,Chicago,Illinois,2997 S ARCHER,,"0","210168592","2997, South Archer Avenue, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.8399589,-87.66091644900223","142093459.943","82824.4632842","11"
22DT000696,2800 S WALLACE,Chicago,Illinois,2800 S WALLACE,,"0","210223449","2800-2802, South Wallace Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8434442,-87.64181000038673","142093459.943","82824.4632842","11"
22DT001003,2935 S LYMAN,Chicago,Illinois,2935 S LYMAN,,"0","1150800478","2935, South Lyman Street, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.840727650000005,-87.65336709121479","142093459.943","82824.4632842","11"
22DT001381,343 W 26TH ST,Chicago,Illinois,343 W 26TH ST,,"0","210539308","343, West 26th Street, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84528525,-87.63603015572033","142093459.943","82824.4632842","11"
22DT001116,535 W 32ND ST,Chicago,Illinois,535 W 32ND ST,,"0","210535339","535, West 32nd Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.83611435,-87.64030287350384","142093459.943","82824.4632842","11"
22DT001380,345 W 26TH ST,Chicago,Illinois,345 W 26TH ST,,"0","210539316","345, West 26th Street, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8452831,-87.63610715526823","142093459.943","82824.4632842","11"
21DT000613,2515 S STEWART,Chicago,Illinois,2515 S STEWART,,"0","24105478","2515, South Stewart Avenue, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.84627477777778,-87.63646374074075","142093459.943","82824.4632842","11"
21DT000507,3145 S CANAL ST,Chicago,Illinois,3145 S CANAL ST,,"0","24087193","3145, South Canal Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.83709797988639,-87.63761796783558","142093459.943","82824.4632842","11"
21DT000610,500 W 36TH ST,Chicago,Illinois,500 W 36TH ST,,"0","24115485","500, West 36th Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",place,house,"41.829107,-87.638922","142093459.943","82824.4632842","11"
21DT000551,3700 S IRON ST,Chicago,Illinois,3700 S IRON ST,,"0","210171211","3700, South Iron Street, McKinley Park, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.826677000000004,-87.65963988701296","142093459.943","82824.4632842","11"
21DT000574,2477 S ARCHER,Chicago,Illinois,2477 S ARCHER,,"0","210222978","Shell, 2477, South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",shop,convenience,"41.8471137,-87.64585547518917","142093459.943","82824.4632842","11"
21DT000339,800 W 34TH ST,Chicago,Illinois,800 W 34TH ST,,"0","24092735","800, West 34th Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",place,house,"41.832883,-87.64683","142093459.943","82824.4632842","11"
22DT000698,3347 S CARPENTER,Chicago,Illinois,3347 S CARPENTER,,"0","210170411","3347, South Carpenter Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.8329697,-87.6520027618932","142093459.943","82824.4632842","11"
22DT001019,2471 S SENOUR,Chicago,Illinois,2471 S SENOUR,,"0","24087980","2471, South Senour Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",place,house,"41.84654164851681,-87.65229293719815","142093459.943","82824.4632842","11"
21DT000615,610 W 24TH PL,Chicago,Illinois,610 W 24TH PL,,"0","56242455","610, West 24th Place, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.848196518183826,-87.64198051575879","142093459.943","82824.4632842","11"
23DT000502,3328 S HALSTED,Chicago,Illinois,3328 S HALSTED,,"0","210170284","3328, South Halsted Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.833958,-87.64639298568777","142093459.943","82824.4632842","11"
22DT000702,2924 S LOOMIS,Chicago,Illinois,2924 S LOOMIS,,"0","210168128","2924, South Loomis Street, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.84099605,-87.65729439308959","142093459.943","82824.4632842","11"
22DT001283,3329 S MAY,Chicago,Illinois,3329 S MAY,,"0","210170295","3329, South May Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.83338945,-87.6543876646121","142093459.943","82824.4632842","11"
20DT000512,2725 S ARCHER,Chicago,Illinois,2725 S ARCHER,,"0","210223393","2725, South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.843953549999995,-87.65265741842322","142093459.943","82824.4632842","11"
21DT000568,501 W 26TH ST,Chicago,Illinois,501 W 26TH ST,,"0","210539523","501-503, West 26th Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8451824,-87.64013891636748","142093459.943","82824.4632842","11"
21DT000609,418 W PERSHING RD,Chicago,Illinois,418 W PERSHING RD,,"0","210526996","418, West Pershing Road, Bridgeport, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8238539,-87.6370693690891","142093459.943","82824.4632842","11"
22DT000711,3720 S UNION,Chicago,Illinois,3720 S UNION,,"0","210171255","3720, South Union Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.8264899,-87.64382974958211","142093459.943","82824.4632842","11"
22DT001002,946 W 31ST PL,Chicago,Illinois,946 W 31ST PL,,"0","210171927","946, West 31st Place, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.837356650000004,-87.6505261487761","142093459.943","82824.4632842","11"
22DS02658M,7000 S EMERALD AVE,Chicago,Illinois,7000 S EMERALD AVE,,"0","1098939685","South Emerald Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",highway,residential,"41.8226264,-87.6446835","142093459.943","82824.4632842","11"
20DT004074,3956 W GRAND,Chicago,Illinois,3956 W GRAND AVE,True,"0","163812922","3956, West Grand Avenue, Beat 2535, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",building,yes,"41.90620265,-87.7257965","70391187.5645","69089.8822547","26"
20DT001152,1717 N HUMBOLDT BLVD,Chicago,Illinois,1717 N HUMBOLDT BLVD,,"0","24105908","1717, North Humboldt Boulevard, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",place,house,"41.912380137593765,-87.7023910990906","70391187.5645","69089.8822547","26"
21DT000677,5107 W ARMITAGE,Chicago,Illinois,5107 W ARMITAGE,,"0","406711363","West Armitage Avenue, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States",highway,tertiary,"41.917154,-87.7278923","70391187.5645","69089.8822547","26"
22DT000558,1345 N PULASKI RD,Chicago,Illinois,1345 N PULASKI RD,,"0","10982740083","Dunkin', 1345, North Pulaski Road, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",amenity,fast_food,"41.9056641,-87.7257756","70391187.5645","69089.8822547","26"
21DT000998,1042 N WESTERN,Chicago,Illinois,1042 N WESTERN,,"0","435384640","1042, North Western Avenue, Ukrainian Village, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",place,house,"41.899786869266585,-87.68705622593625","70391187.5645","69089.8822547","26"
20DT003874,3244 W WABANSIA,Chicago,Illinois,3244 W WABANSIA,,"0","163885078","3244, West Wabansia Avenue, Pacific Junction, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",building,yes,"41.912178499999996,-87.70867259827884","70391187.5645","69089.8822547","26"
21DT000904,2652 W CHICAGO,Chicago,Illinois,2652 W CHICAGO,,"0","4858475594","Carquest, 2652-2654, West Chicago Avenue, Ukrainian Village, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",shop,car_parts,"41.8959335,-87.693936","70391187.5645","69089.8822547","26"
21DT000892,2200 W GRAND,Chicago,Illinois,2200 W GRAND AVE,True,"0","1150605479","2200, West Grand Avenue, Ukrainian Village, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",building,apartments,"41.89095785,-87.68226990835953","70391187.5645","69089.8822547","26"
21DT000678,2657 W WALTON ST,Chicago,Illinois,2657 W WALTON ST,,"0","209391394","2657-2659, West Walton Street, Ukrainian Village, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,apartments,"41.8981921,-87.69408615","70391187.5645","69089.8822547","26"
22DS05033M,3237 W ARMITAGE AVE,Chicago,Illinois,3237 W ARMITAGE AVE,,"0","163885060","3237, West Armitage Avenue, Simons, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",building,yes,"41.91723905,-87.70848807256209","70391187.5645","69089.8822547","26"
21DT000682,3333 W ARMITAGE,Chicago,Illinois,3333 W ARMITAGE,,"0","4541895189","Los Gamas Tortilleria y Restaurante, 3333, West Armitage Avenue, Simons, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",amenity,restaurant,"41.9171209,-87.711505","70391187.5645","69089.8822547","26"
21DT001088,703 W GRAND,Chicago,Illinois,703 W GRAND,,"0","6365621229","Grand & Hamlin EB, West Grand Avenue, Beat 2535, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",highway,bus_stop,"41.9041967,-87.7216575","70391187.5645","69089.8822547","26"
21DT000531,3637 W DIVISION ST,Chicago,Illinois,3637 W DIVISION ST,,"0","1109082669","3637, West Division Street, Beat 2535, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",place,house,"41.90283124747426,-87.71743711623206","70391187.5645","69089.8822547","26"
21DT000905,2706 W CHICAGO,Chicago,Illinois,2706 W CHICAGO,,"0","611006235","2706, West Chicago Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",place,house,"41.895748,-87.69451279753096","70391187.5645","69089.8822547","26"
21DT001643,4052 W GRAND,Chicago,Illinois,4052 W GRAND AVE,True,"0","162336071","The Salvation Army, 4052, West Grand Avenue, Garfields, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",shop,charity,"41.90773075,-87.72829377525709","70391187.5645","69089.8822547","26"
21DT001176,3637 W DIVISION ST,Chicago,Illinois,3637 W DIVISION ST,,"0","1109082669","3637, West Division Street, Beat 2535, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",place,house,"41.90283124747426,-87.71743711623206","70391187.5645","69089.8822547","26"
22DT001389,3637 W DIVISION ST,Chicago,Illinois,3637 W DIVISION ST,,"0","1109082669","3637, West Division Street, Beat 2535, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",place,house,"41.90283124747426,-87.71743711623206","70391187.5645","69089.8822547","26"
21DT001014,3634 W NORTH,Chicago,Illinois,3634 W NORTH AVE,True,"0","163886549","3634, West North Avenue, Pacific Junction, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",building,yes,"41.910263150000006,-87.71795800371956","70391187.5645","69089.8822547","26"
21DT001015,3609 W NORTH,Chicago,Illinois,3609 W NORTH AVE,True,"0","435348728","3609, West North Avenue, Pacific Junction, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",place,house,"41.90987764285714,-87.71963107142857","70391187.5645","69089.8822547","26"
21DT001125,5960 W LAWRENCE,Chicago,Illinois,5960 W LAWRENCE,,"0","163180282","J & J European Deli, 5960, West Lawrence Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",shop,deli,"41.967884749999996,-87.77681023120056","125334245.511","76714.8413866","45"
21DT001123,4825 W LAWRENCE,Chicago,Illinois,4825 W LAWRENCE,,"0","435504810","4825, West Lawrence Avenue, Montrose, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house,"41.96793572799388,-87.74847299283181","125334245.511","76714.8413866","45"
21DS20291M,5956 W HIGGINS AVE,Chicago,Illinois,5956 W HIGGINS AVE,,"0","163180288","5956, West Higgins Avenue, Colonial Gardens, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",building,yes,"41.973323449999995,-87.77785782546152","125334245.511","76714.8413866","45"
22DT001077,6436 W HIGGINS,Chicago,Illinois,6436 W HIGGINS,,"0","163226360","6436-6438, West Higgins Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",building,yes,"41.97693855,-87.78928052926909","125334245.511","76714.8413866","45"
20DS74649L,5422 W WINDSOR AVE,Chicago,Illinois,5422 W WINDSOR AVE,,"0","162713360","5422, West Windsor Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.9635641,-87.76344778495896","125334245.511","76714.8413866","45"
21DS20661M,5956 W HIGGINS AVE,Chicago,Illinois,5956 W HIGGINS AVE,,"0","163180288","5956, West Higgins Avenue, Colonial Gardens, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",building,yes,"41.973323449999995,-87.77785782546152","125334245.511","76714.8413866","45"
