docket,dept,violation_address,lat,long,community,ward_1523,violation_date,n_records
21DT000692,TRANPORT,3248 N KEDZIE ,41.94077267335289,-87.70777490357544,AVONDALE,35.0,2021-02-16,2
21DT000693,TRANPORT,2731 N CICERO ,41.93001934355883,-87.74642056758074,BELMONT CRAGIN,31.0,2021-02-10,1
21DT000695,TRANPORT,1800 S CARPENTER ST,41.8578843,-87.6534096,LOWER WEST SIDE,25.0,2021-02-10,1
21DT000696,TRANPORT,1624 S CARPENTER ST,41.85901985,-87.65368606283232,LOWER WEST SIDE,25.0,2021-02-10,1
21DT000697,TRANPORT,5153 W NORTH ,41.9094390826622,-87.75412677193393,AUSTIN,37.0,2021-02-10,1
21DT000698,TRANPORT,615 N ASHLAND ,41.8929846533546,-87.667313,WEST TOWN,1.0,2021-02-10,1
21DT000699,TRANPORT,2410 N MILWAUKEE ,41.924953,-87.700966,LOGAN SQUARE,1.0,2021-02-11,1
21DT000700,TRANPORT,1438 N MILWAUKEE ,41.907834,-87.6740437648749,WEST TOWN,1.0,2021-02-11,1
21DT000702,TRANPORT,2 S CICERO ,41.880372,-87.745384,AUSTIN,28.0,2021-02-05,1
21DT000703,TRANPORT,7065 W BELMONT ,41.93784885,-87.80374241560047,MONTCLARE,29.0,2021-02-05,1
21DT000704,TRANPORT,7061 W BELMONT ,41.93784885,-87.80374241560047,MONTCLARE,29.0,2021-02-05,3
21DT000705,TRANPORT,1151 W TAYLOR ST,41.86929375,-87.65644262754267,NEAR WEST SIDE,25.0,2021-02-08,2
21DT000706,TRANPORT,1516 W TAYLOR ST,41.86949825,-87.66488309514268,NEAR WEST SIDE,28.0,2021-02-08,1
21DT000707,TRANPORT,1044 W TAYLOR ST ,41.8696865,-87.65286480593369,NEAR WEST SIDE,25.0,2021-02-08,2
21DT000708,TRANPORT,3200 W DIVERSEY ,41.9322187,-87.70764886487163,AVONDALE,35.0,2021-02-16,1
21DT000709,TRANPORT,3201 W ADDISON ,41.946421,-87.7081473,AVONDALE,35.0,2021-02-16,1
21DT000710,TRANPORT,5031 W DIVISION ,41.902205,-87.752262,AUSTIN,37.0,2021-02-18,1
21DT000711,TRANPORT,3323 W ADDISON ST,41.94600295,-87.71114619323765,AVONDALE,35.0,2021-02-16,2
21DT000732,TRANPORT,1538 E 88TH ST,41.73519405,-87.5865599242305,CALUMET HEIGHTS,8.0,2021-02-09,1
21DT000734,TRANPORT,8300 S BRANDON ,41.7445605,-87.54703578431622,SOUTH CHICAGO,10.0,2021-02-05,1
21DT000735,TRANPORT,7551 S JEFFERY ,41.75782400140479,-87.57600864815743,SOUTH SHORE,8.0,2021-02-05,1
21DT000736,TRANPORT,2011 E 75TH ST,41.75855185,-87.575766333068,SOUTH SHORE,8.0,2021-02-05,1
21DT000737,TRANPORT,9501 S EXCHANGE ,41.72237524789755,-87.552343,SOUTH DEERING,10.0,2021-02-04,2
21DT000738,TRANPORT,7925 S STATE ST,41.74987848710867,-87.62440441442315,CHATHAM,6.0,2021-02-04,1
21DT000747,TRANPORT,935 W MARQUETTE RD,41.7722511,-87.64859554867549,ENGLEWOOD,6.0,2021-02-19,1
21DT000781,TRANPORT,5642 S KIMBARK ,41.79209945,-87.59519583708564,HYDE PARK,5.0,2021-02-11,1
21DT000782,TRANPORT,10548 S TORRENCE ,41.70311485,-87.559883637632,SOUTH DEERING,10.0,2021-02-17,1
21DT000783,TRANPORT,7356 S HALSTED ST,41.76054072498492,-87.64440474869468,ENGLEWOOD,6.0,2021-02-17,1
21DT000797,TRANPORT,10813 S WALLACE ,41.6974079,-87.63739029109624,ROSELAND,34.0,2021-02-05,2
21DT000834,TRANPORT,2201 N MASON ,41.920942,-87.774289,BELMONT CRAGIN,36.0,2021-02-05,2
21DT000835,TRANPORT,4447 W GRAND ,41.910571722157954,-87.73777954751665,HUMBOLDT PARK,37.0,2021-01-06,1
21DT000836,TRANPORT,2425 N NARRAGANSETT ,41.92442092434519,-87.78557745084926,BELMONT CRAGIN,36.0,2021-02-05,1
21DT000845,TRANPORT,4761 W BELMONT ,41.93877232653061,-87.74486306122449,BELMONT CRAGIN,31.0,2021-02-22,2
21DT000846,TRANPORT,3536 N CICERO ,41.9454325,-87.74747492620027,PORTAGE PARK,31.0,2021-02-24,2
21DT000847,TRANPORT,5129 W BELMONT ,41.93847305,-87.75492982589645,BELMONT CRAGIN,31.0,2021-02-22,1
21DT000848,TRANPORT,4458 W FULLERTON ,41.92443136824843,-87.73833074469638,HERMOSA,31.0,2021-02-19,1
21DT000849,TRANPORT,5400 W DIVERSEY ,41.93167155,-87.76167356961254,BELMONT CRAGIN,31.0,2021-02-22,2
21DT000850,TRANPORT,4358 W FULLERTON ,41.92445547345724,-87.73587717650656,HERMOSA,31.0,2021-02-22,1
21DT000851,TRANPORT,3201 W DIVERSEY ,41.931947,-87.707593,LOGAN SQUARE,35.0,2021-02-19,2
21DT000852,TRANPORT,6561 W GRAND ,41.92323473333849,-87.78806699334314,BELMONT CRAGIN,29.0,2021-02-19,2
21DT000853,TRANPORT,6831 W GRAND ,41.9235813,-87.7976895,MONTCLARE,36.0,2021-02-19,2
21DT000855,TRANPORT,1946 N TRIPP ,41.915904317384566,-87.73273337385123,HERMOSA,35.0,2021-02-19,2
21DT000856,TRANPORT,6560 W FULLERTON ,41.92559249999999,-87.78994902497115,BELMONT CRAGIN,36.0,2021-02-19,2
21DT000858,TRANPORT,2101 N MEADE ,41.918004,-87.777846,BELMONT CRAGIN,36.0,2021-02-24,4
21DT000859,TRANPORT,2100 N MCVICKER ,41.918015,-87.776846,BELMONT CRAGIN,36.0,2021-02-24,2
21DT000876,TRANPORT,3201 W ADDISON ,41.946421,-87.7081473,AVONDALE,35.0,2021-02-18,1
21DT000878,TRANPORT,1740 N MILWUAKEE ,41.91290295,-87.68172489783771,WEST TOWN,32.0,2021-02-17,1
21DT000879,TRANPORT,1730 N MILWAUKEE ,41.91295643419077,-87.68162059519092,WEST TOWN,32.0,2021-02-17,1
21DT000880,TRANPORT,2065 N MILWAUKEE ,41.91849150121626,-87.6899555785745,LOGAN SQUARE,1.0,2021-02-17,1
21DT000881,TRANPORT,3149 W ADDISON ,41.946721,-87.70684191564524,IRVING PARK,33.0,2021-02-18,2
21DT000882,TRANPORT,1900 W CORTLAND ST,41.916154250000005,-87.67531100964064,LOGAN SQUARE,32.0,2021-02-24,1
21DT000883,TRANPORT,3052 N LINCOLN ,41.9370952,-87.66558393205496,LAKE VIEW,32.0,2021-02-17,4
21DT000884,TRANPORT,417 W DIVERSEY ,41.93282980825195,-87.63976481652993,LINCOLN PARK,43.0,2021-02-19,1
21DT000885,TRANPORT,3859 W LAWRENCE ,41.96819227184388,-87.72489666413433,ALBANY PARK,35.0,2021-02-19,2
21DT000886,TRANPORT,3500 N KIMBALL ,41.9443607,-87.71345390361178,AVONDALE,35.0,2021-02-23,3
21DT000887,TRANPORT,2356 N PULASKI ,41.92418189969915,-87.72687040951426,HERMOSA,35.0,2021-02-19,2
21DT000889,TRANPORT,1137 W TAYLOR ST,41.8692246,-87.65569933579874,NEAR WEST SIDE,25.0,2020-02-08,1
21DT000890,TRANPORT,2759 W ARMITAGE ,41.91730715,-87.69703585587891,LOGAN SQUARE,1.0,2021-02-22,1
21DT000891,TRANPORT,3954 W DIVISION ST,41.9029494,-87.72584985,HUMBOLDT PARK,37.0,2021-02-17,1
21DT000892,TRANPORT,2200 W GRAND ,41.89095785,-87.68226990835953,WEST TOWN,26.0,2021-02-17,2
21DT000893,TRANPORT,1945 W GRAND ,41.89076332930572,-87.6755765831683,WEST TOWN,1.0,2021-02-17,5
21DT000894,TRANPORT,5201 W DIVISION ST,41.90201145,-87.7560674306058,AUSTIN,37.0,2021-02-17,1
21DT000895,TRANPORT,1395 N MILWAUKEE ,41.907228,-87.67236961904763,WEST TOWN,1.0,2021-02-18,1
21DT000896,TRANPORT,5035 W DIVISION ST,41.90195875,-87.75258879445673,AUSTIN,37.0,2021-02-17,1
21DT000897,TRANPORT,1001 N CICERO ,41.89896915,-87.745569456777,AUSTIN,37.0,2021-02-17,1
21DT000903,TRANPORT,1535 W GRAND ,41.89067535,-87.66662970553637,WEST TOWN,1.0,2021-02-20,2
21DT000904,TRANPORT,2652 W CHICAGO ,41.8959335,-87.693936,WEST TOWN,26.0,2021-02-20,2
21DT000905,TRANPORT,2706 W CHICAGO ,41.895748,-87.69451279753096,WEST TOWN,26.0,2021-02-20,1
21DT000906,TRANPORT,505 N ASHLAND ,41.89127015,-87.66686567345769,WEST TOWN,1.0,2021-02-20,1
21DT000907,TRANPORT,505 N HERMITAGE ,41.89110481367088,-87.67034147920215,WEST TOWN,1.0,2021-02-20,1
21DT000908,TRANPORT,1381 W GRAND ,41.8908488,-87.66204384946485,WEST TOWN,1.0,2021-02-20,1
21DT000909,TRANPORT,301 N CENTRAL ,41.8859566,-87.76460468020873,AUSTIN,37.0,2021-02-17,1
21DT000928,TRANPORT,3244 W IRVING PARK ,41.95398100567696,-87.70959026187357,IRVING PARK,33.0,2021-02-20,2
21DT000929,TRANPORT,3232 W IRVING PARK ,41.95398267096702,-87.70943232263856,IRVING PARK,33.0,2021-02-20,1
21DT000930,TRANPORT,1429 W IRVING PARK ,41.954256580862605,-87.66533589265954,LAKE VIEW,47.0,2021-02-20,2
21DT000932,TRANPORT,1415 W IRVING PARK ,41.953365,-87.7364471,IRVING PARK,45.0,2021-02-20,1
21DT000933,TRANPORT,2201 W LAWERENCE ,41.96876481112712,-87.68421617716923,LINCOLN SQUARE,47.0,2021-02-20,1
21DT000934,TRANPORT,1619 W LAWERENCE ,41.968791,-87.670061,UPTOWN,47.0,2021-02-20,1
21DT000935,TRANPORT,115 W LAWERENCE ,41.9687674,-87.6783338,LINCOLN SQUARE,47.0,2021-02-20,1
21DT000936,TRANPORT,1525 W LAWERENCE ,41.96895994978044,-87.66897506778446,UPTOWN,47.0,2021-02-20,1
21DT000970,TRANPORT,1501 W LAWERENCE ,41.968813,-87.667658,UPTOWN,47.0,2021-02-20,1
21DT000971,TRANPORT,4400 W IRVING PARK ,41.953609,-87.738232,IRVING PARK,45.0,2021-02-20,1
21DT000975,TRANPORT,1236 N WOOD ,41.904428800000005,-87.67267123213887,WEST TOWN,1.0,2021-02-02,1
21DT000993,TRANPORT,2801 W FULLERTON ,41.92441515,-87.69780293991744,LOGAN SQUARE,1.0,2021-02-22,1
21DT000994,TRANPORT,2017 W LOOMIS ST,41.85492408710469,-87.66112756138543,LOWER WEST SIDE,25.0,2021-02-22,1
21DT000995,TRANPORT,505 N HERMITAGE ,41.89110481367088,-87.67034147920215,WEST TOWN,1.0,2021-02-26,2
21DT000998,TRANPORT,1042 N WESTERN ,41.899786869266585,-87.68705622593625,WEST TOWN,26.0,2021-02-19,4
21DT001004,TRANPORT,2501 N CICERO ,41.926356,-87.746271,BELMONT CRAGIN,31.0,2021-01-27,1
21DT001005,TRANPORT,4516 W DIVERSEY ,41.93168936990897,-87.74094830388046,HERMOSA,31.0,2021-01-21,2
21DT001006,TRANPORT,3955 S CALIFORNIA ,41.82143358650684,-87.69450392370817,BRIGHTON PARK,12.0,2021-01-27,2
21DT001007,TRANPORT,3132 W ROOSEVELT RD,41.86649919241688,-87.70490493329204,NORTH LAWNDALE,24.0,2021-01-28,1
21DT001008,TRANPORT,2200 S ROCKWELL ST,41.85164750965894,-87.69064373686587,SOUTH LAWNDALE,24.0,2021-02-02,1
21DT001009,TRANPORT,2800 S ST LOUIS ,41.8406311,-87.7125066,SOUTH LAWNDALE,22.0,2021-02-02,1
21DT001010,TRANPORT,3207 W WASHINGTON ,41.8825222,-87.70651979542666,EAST GARFIELD PARK,28.0,2021-01-29,1
21DT001012,TRANPORT,1737 W FULLERTON ,41.92471275,-87.67190919815233,LINCOLN PARK,32.0,2021-02-23,1
21DT001014,TRANPORT,3634 W NORTH ,41.910263150000006,-87.71795800371956,HUMBOLDT PARK,26.0,2021-02-22,1
21DT001015,TRANPORT,3609 W NORTH ,41.90987764285714,-87.71963107142857,HUMBOLDT PARK,26.0,2021-02-22,1
21DT001016,TRANPORT,1234 N WOOD ,41.9043635,-87.67264575,WEST TOWN,1.0,2021-02-02,1
21DT001018,TRANPORT,2220 W CORTEZ ST,41.9005728,-87.68299062135193,WEST TOWN,2.0,2021-02-10,1
21DT001019,TRANPORT,1523 N FREMONT ST,41.9095741,-87.65068332007587,NEAR NORTH SIDE,2.0,2021-02-10,1
21DT001020,TRANPORT,3222 S CARPENTER ST,41.6818385,-87.6481296,WEST PULLMAN,34.0,2021-02-11,1
21DT001021,TRANPORT,1656 N WINCHESTER ,41.91214495,-87.67645553170613,WEST TOWN,2.0,2021-02-10,1
21DT001022,TRANPORT,1232 W NORTH ,41.904905,-87.6331985,NEAR NORTH SIDE,2.0,2021-02-10,4
21DT001023,TRANPORT,914 W HUBBARD ST,41.8903745,-87.6508364207015,WEST TOWN,27.0,2021-02-06,1
21DT001025,TRANPORT,506 N STATE ST,41.8909998544504,-87.62793241339213,NEAR NORTH SIDE,42.0,2021-02-18,1
21DT001027,TRANPORT,100 W GRAND ,41.7655813,-87.6216949,GREATER GRAND CROSSING,6.0,2021-02-18,1
21DT001028,TRANPORT,226 W ONTARIO ST,41.893406,-87.6354147,NEAR NORTH SIDE,42.0,2021-02-18,1
21DT001029,TRANPORT,656 E BOWEN ,41.81963585,-87.60962525019492,GRAND BOULEVARD,4.0,2021-02-18,2
21DT001030,TRANPORT,128 W GRAND ,41.89151662595496,-87.63299641214368,NEAR NORTH SIDE,42.0,2021-02-23,1
21DT001031,TRANPORT,113 S CLINTON ST,41.8800901,-87.6408472,NEAR WEST SIDE,42.0,2021-02-22,2
21DT001032,TRANPORT,2000 W MADISON ST,41.8809233,-87.7108901,EAST GARFIELD PARK,28.0,2021-02-20,1
21DT001033,TRANPORT,130 S HALSTED ST,41.88008046938776,-87.64741851020409,NEAR WEST SIDE,27.0,2021-02-20,1
21DT001035,TRANPORT,2259 W MONROE ST,41.87961425,-87.68377548519267,NEAR WEST SIDE,27.0,2021-02-26,1
21DT001036,TRANPORT,27 N ADA ST,41.8824278,-87.66032623106344,NEAR WEST SIDE,27.0,2021-02-22,1
21DT001038,TRANPORT,755 N THROOP ST,41.8953060961986,-87.66030250475059,WEST TOWN,27.0,2021-02-22,1
21DT001039,TRANPORT,1000 W LAKE ST,41.8858065,-87.65231307927601,NEAR WEST SIDE,27.0,2021-02-24,1
21DT001040,TRANPORT,315 W LOCUST ST,41.89903539456638,-87.6364737477516,NEAR NORTH SIDE,27.0,2021-02-25,1
21DT001041,TRANPORT,5200 S LAKE PARK ,41.7999873,-87.6259791,WASHINGTON PARK,3.0,2021-02-16,1
21DT001042,TRANPORT,5200 S LAKE PARK ,41.7999873,-87.6259791,WASHINGTON PARK,3.0,2021-02-19,2
21DT001043,TRANPORT,1837 N DAYTON ST,41.914893750000005,-87.64932609214542,LINCOLN PARK,43.0,2021-02-24,6
21DT001044,TRANPORT,1670 N BISSELL ST,41.91256885,-87.65063580694175,LINCOLN PARK,43.0,2021-02-25,2
21DT001045,TRANPORT,4020 S DREXEL ,41.8207725,-87.60576603039215,OAKLAND,4.0,2021-02-22,2
21DT001046,TRANPORT,1214 E 46TH ST,41.81082439199179,-87.59634332378195,KENWOOD,4.0,2021-02-17,2
21DT001047,TRANPORT,706 S FINANCIAL PL,41.87293153636374,-87.63268910352322,LOOP,4.0,2021-02-19,1
21DT001048,TRANPORT,650 S FINANCIAL PL,41.87332201932604,-87.63269959740764,LOOP,4.0,2021-02-22,2
21DT001049,TRANPORT,636 S FINANCIAL PL,41.87341964467782,-87.63270204209233,LOOP,4.0,2021-02-19,1
21DT001050,TRANPORT,630 S WABASH ,41.85025515,-87.62497248230875,NEAR SOUTH SIDE,3.0,2021-02-22,1
21DT001051,TRANPORT,3701 S ELLIS ,41.82809105,-87.60719864517449,OAKLAND,4.0,2021-02-22,1
21DT001052,TRANPORT,4400 S DREXEL ,41.81485685,-87.60502021402223,KENWOOD,4.0,2021-02-22,2
21DT001053,TRANPORT,4500 S LAKE PARK ,41.8130782,-87.59636152287706,KENWOOD,4.0,2021-02-04,2
21DT001054,TRANPORT,4341 S CHAMPLAIN ,41.81575306960828,-87.61027588257875,GRAND BOULEVARD,4.0,2021-02-22,2
21DT001055,TRANPORT,627 W RANDOLPH ST,41.884488,-87.6281022,LOOP,42.0,2021-02-22,1
21DT001056,TRANPORT,410 S WABASH ,41.85025515,-87.62497248230875,NEAR SOUTH SIDE,3.0,2021-02-18,2
21DT001057,TRANPORT,618 E BOWEN ,41.81972575,-87.61099550379728,GRAND BOULEVARD,4.0,2021-02-18,2
21DT001058,TRANPORT,551 E 46TH ST,41.8110366,-87.6117681759434,GRAND BOULEVARD,3.0,2021-02-19,2
21DT001059,TRANPORT,1960 W MADISON ST,41.8814834,-87.6764826,NEAR WEST SIDE,27.0,2021-02-20,1
21DT001060,TRANPORT,904 N ORLEANS ST,41.9187764,-87.637692,LINCOLN PARK,43.0,2021-02-25,1
21DT001061,TRANPORT,1017 W DIVISION ST,41.9030974,-87.65322921427995,NEAR NORTH SIDE,27.0,2021-02-20,1
21DT001063,TRANPORT,1930 W HUBBARD ST,41.89023485,-87.67575881219261,WEST TOWN,27.0,2021-02-24,2
21DT001064,TRANPORT,2428 W MADISON ST,41.8813156,-87.68761889727986,NEAR WEST SIDE,27.0,2021-02-20,2
21DT001065,TRANPORT,1600 W MADISON ST,41.881535,-87.667019,NEAR WEST SIDE,27.0,2021-02-20,2
21DT001066,TRANPORT,1528 N LASALLE DR,41.9100477,-87.6334864393857,NEAR NORTH SIDE,27.0,2021-02-20,2
21DT001067,TRANPORT,2354 W WASHINGTON ,41.8832575,-87.68604505,NEAR WEST SIDE,27.0,2021-02-26,2
21DT001068,TRANPORT,1108 W GRAND ,41.89118386119325,-87.65542385527951,WEST TOWN,27.0,2021-02-25,2
21DT001069,TRANPORT,777 W CHICAGO ,41.896308971474056,-87.64753225832557,WEST TOWN,27.0,2021-02-22,2
21DT001070,TRANPORT,114 N ABERDEEN ST,41.883475700000005,-87.65471238776465,NEAR WEST SIDE,27.0,2021-02-20,1
21DT001071,TRANPORT,19 N BISHOP ST,41.88215965,-87.66338327417019,NEAR WEST SIDE,27.0,2021-02-20,2
21DT001072,TRANPORT,2037 W MADISON ST,41.88118119560372,-87.67809279628476,NEAR WEST SIDE,27.0,2021-02-20,2
21DT001073,TRANPORT,1558 N ELSTON ,41.90971910123703,-87.66165946889835,WEST TOWN,27.0,2021-02-24,1
21DT001074,TRANPORT,232 S HALSTED ST,41.8781993,-87.64750608415832,NEAR WEST SIDE,27.0,2021-02-20,1
21DT001075,TRANPORT,355 N LAFLIN ST,41.88815835,-87.66405004939554,NEAR WEST SIDE,27.0,2021-02-24,1
21DT001076,TRANPORT,1708 W MADISON ST,41.8814968252942,-87.66966266224792,NEAR WEST SIDE,27.0,2021-02-20,1
21DT001077,TRANPORT,948 N RACINE ,41.89900725,-87.65787021486136,WEST TOWN,27.0,2021-02-26,2
21DT001078,TRANPORT,101 S PAULINA ST,41.880005,-87.669154,NEAR WEST SIDE,27.0,2021-02-26,1
21DT001079,TRANPORT,907 N LARRABEE ST,41.8990383,-87.64267855667943,NEAR NORTH SIDE,27.0,2021-02-25,2
21DT001080,TRANPORT,1217 W AUGUSTA ,41.89973139999999,-87.6574366472465,WEST TOWN,27.0,2021-02-22,2
21DT001082,TRANPORT,5100 S WABASH ,41.80171665,-87.62476938127166,WASHINGTON PARK,3.0,2021-02-18,2
21DT001083,TRANPORT,1000 W CERMAK RD,41.852655,-87.651578,LOWER WEST SIDE,25.0,2021-02-19,2
21DT001084,TRANPORT,3 E 51ST ST,41.80204506167392,-87.62491995815716,GRAND BOULEVARD,3.0,2021-02-18,1
21DT001085,TRANPORT,3908 S KING JR DR,41.823629648900905,-87.61736312392138,GRAND BOULEVARD,3.0,2021-02-18,1
21DT001086,TRANPORT,801 W MADISON ST,41.881652,-87.648665,NEAR WEST SIDE,27.0,2021-02-20,1
21DT001087,TRANPORT,911 W 37TH PL,41.82665138000458,-87.64814429811858,BRIDGEPORT,11.0,2021-02-19,1
21DT001088,TRANPORT,703 W GRAND ,41.9041967,-87.7216575,HUMBOLDT PARK,26.0,2021-02-20,1
21DT001089,TRANPORT,314 W SCHILLER ST,41.9075367,-87.63736615,NEAR NORTH SIDE,27.0,2021-02-20,1
21DT001090,TRANPORT,873 N ORLEANS ST,41.89868305,-87.63695054930189,NEAR NORTH SIDE,27.0,2021-02-20,1
21DT001091,TRANPORT,800 W ADAMS ST,41.8793628,-87.636199,LOOP,42.0,2021-02-20,2
21DT001092,TRANPORT,949 W HURON ST,41.8948672,-87.65197089899104,WEST TOWN,27.0,2021-02-20,1
21DT001093,TRANPORT,920 N ELIZABETH ST,41.89859428145766,-87.66051232142014,WEST TOWN,27.0,2021-02-20,1
21DT001094,TRANPORT,3619 S NORMAL ,41.82821575,-87.63862449999999,BRIDGEPORT,11.0,2021-02-19,2
21DT001095,TRANPORT,3658 S UNION ,41.8272598,-87.6439280171657,BRIDGEPORT,11.0,2021-02-19,1
21DT001096,TRANPORT,707 W GRAND ,41.89100105,-87.64622332224437,WEST TOWN,27.0,2021-02-20,1
21DT001097,TRANPORT,937 W 31ST PL,41.837008,-87.65014055890911,BRIDGEPORT,11.0,2021-02-19,2
21DT001098,TRANPORT,12 E CERMAK RD,41.8530174375,-87.62687764583333,NEAR SOUTH SIDE,3.0,2021-02-18,1
21DT001099,TRANPORT,609 E PERSHING RD,41.82381204416623,-87.61225767170909,GRAND BOULEVARD,4.0,2021-02-18,1
21DT001100,TRANPORT,543 E PERSHING RD,41.82379623345031,-87.61359271368309,GRAND BOULEVARD,3.0,2021-02-18,1
21DT001101,TRANPORT,800 N ORLEANS ST,41.8987632,-87.6372627,NEAR NORTH SIDE,27.0,2021-02-20,1
21DT001102,TRANPORT,2032 N CLYBOURN ,41.91842248346454,-87.65981727685035,LINCOLN PARK,2.0,2021-03-02,1
21DT001103,TRANPORT,2300 N CLYBOURN ,41.92359265,-87.66765749999999,LINCOLN PARK,2.0,2021-03-02,1
21DT001104,TRANPORT,1726 N CLYBOURN ,41.91223854639672,-87.65152304676687,LINCOLN PARK,2.0,2021-03-02,2
21DT001105,TRANPORT,955 W WEBSTER ,41.9215629,-87.65313950000001,LINCOLN PARK,43.0,2021-02-26,3
21DT001106,TRANPORT,858 W WEBSTER ,41.9219926,-87.65090563710453,LINCOLN PARK,43.0,2021-02-26,2
21DT001107,TRANPORT,447 W WEBSTER ,41.9217462,-87.64077210990166,LINCOLN PARK,43.0,2021-02-26,2
21DT001108,TRANPORT,2059 N KENMORE ,41.9197896,-87.6542418472031,LINCOLN PARK,43.0,2021-02-26,1
21DT001109,TRANPORT,5066 N ELSTON ,41.97293325955944,-87.7481698982791,FOREST GLEN,45.0,2021-02-03,1
21DT001119,TRANPORT,2501 W LAWRENCE ,41.9682955,-87.6916405,LINCOLN SQUARE,40.0,2021-02-20,2
21DT001120,TRANPORT,2549 W LAWRENCE ,41.96865849659898,-87.69318599994888,LINCOLN SQUARE,40.0,2021-02-20,1
21DT001121,TRANPORT,2555 W LAWRENCE ,41.968658124250425,-87.69324073518763,LINCOLN SQUARE,40.0,2021-02-20,1
21DT001122,TRANPORT,4045 W LAWRENCE ,41.9679237,-87.72971055100673,ALBANY PARK,39.0,2021-02-20,2
21DT001123,TRANPORT,4825 W LAWRENCE ,41.96793572799388,-87.74847299283181,PORTAGE PARK,45.0,2021-02-20,1
21DT001124,TRANPORT,5027 W LAWRENCE ,41.967648,-87.75409632767654,PORTAGE PARK,45.0,2021-02-20,1
21DT001125,TRANPORT,5960 W LAWRENCE ,41.96788475,-87.77681023120056,PORTAGE PARK,45.0,2021-02-20,2
21DT001126,TRANPORT,5820 N MILWAUKEE ,41.98798934947237,-87.77913987187489,NORWOOD PARK,45.0,2021-02-20,1
21DT001127,TRANPORT,6348 N MILWAUKEE ,41.9959305,-87.7873065,NORWOOD PARK,39.0,2021-02-20,1
21DT001132,TRANPORT,2449 W LAWRENCE ,41.9683499,-87.69055925105238,LINCOLN SQUARE,40.0,2021-02-20,1
21DT001133,TRANPORT,2401 W LAWRENCE ,41.968531,-87.689071,LINCOLN SQUARE,40.0,2021-02-20,1
21DT001156,TRANPORT,329 W SCHILLER ST,41.90741545,-87.63774395089362,NEAR NORTH SIDE,27.0,2021-03-05,1
21DT001157,TRANPORT,4560 S MICHIGAN ,41.81126505,-87.62326840038236,GRAND BOULEVARD,3.0,2021-02-22,2
21DT001158,TRANPORT,516 E OAKWOOD ,41.82275907275542,-87.61340697678042,GRAND BOULEVARD,3.0,2021-02-22,2
21DT001159,TRANPORT,4559 S ST LAWRENCE ,41.81146075,-87.6112039497306,GRAND BOULEVARD,3.0,2021-02-23,1
21DT001161,TRANPORT,2454 W JACKSON ,41.8781161,-87.6344798,LOOP,42.0,2021-02-20,1
21DT001162,TRANPORT,4726 S KING DR,41.7074253,-87.6137724,ROSELAND,9.0,2021-02-22,1
21DT001163,TRANPORT,4558 S ST LAWRENCE ,41.81155815384616,-87.61161507692307,GRAND BOULEVARD,3.0,2021-02-23,1
21DT001164,TRANPORT,700 N NOBLE ST,41.89445,-87.66260017105719,WEST TOWN,27.0,2021-02-20,1
21DT001165,TRANPORT,1233 N BOSWORTH ,41.9044426,-87.66590589055733,WEST TOWN,2.0,2021-02-26,2
21DT001166,TRANPORT,813 N HOMAN ,41.89618201166911,-87.71134841210791,HUMBOLDT PARK,27.0,2021-02-20,2
21DT001167,TRANPORT,2140 N SHEFFIELD ,41.9211577,-87.65375719875445,LINCOLN PARK,43.0,2021-02-25,1
21DT001168,TRANPORT,1255 W SCHUBERT ,41.93062516753063,-87.66066679721968,LINCOLN PARK,43.0,2021-02-25,2
21DT001169,TRANPORT,1801 S STATE ST,41.85767787889323,-87.62738707098137,NEAR SOUTH SIDE,3.0,2021-02-22,3
21DT001170,TRANPORT,3400 S RACINE ,41.830952,-87.655853,BRIDGEPORT,11.0,2021-02-19,2
21DT001171,TRANPORT,314 S CALIFORNIA ,41.87681348639308,-87.69628618541363,EAST GARFIELD PARK,27.0,2021-02-20,1
21DT001173,TRANPORT,2720 S CANAL ST,41.84380575,-87.63851319324672,BRIDGEPORT,11.0,2021-02-24,2
21DT001174,TRANPORT,4901 S DR MARTIN LUTH DR,41.8056251,-87.6159212495658,GRAND BOULEVARD,3.0,2021-02-25,3
21DT001176,TRANPORT,3637 W DIVISION ST,41.90283124747426,-87.71743711623206,HUMBOLDT PARK,26.0,2021-02-20,1
21DT001177,TRANPORT,3114 W CARROLL ,41.88781005,-87.70509008174265,EAST GARFIELD PARK,27.0,2021-02-20,1
21DT001178,TRANPORT,324 S CALIFORNIA ,41.87661065254349,-87.69628109989176,EAST GARFIELD PARK,27.0,2021-02-20,2
21DT001179,TRANPORT,700 W CHICAGO ,41.896519,-87.645509,WEST TOWN,27.0,2021-02-20,2
21DT001180,TRANPORT,3658 S PRAIRIE ,41.828145583678925,-87.62059581323,DOUGLAS,3.0,2021-02-22,1
21DT001181,TRANPORT,4824 S INDIANA ,41.80698128569031,-87.62126144987523,GRAND BOULEVARD,3.0,2021-02-22,2
21DT001182,TRANPORT,1325 N BOSWORTH ,41.90589935,-87.66596515,WEST TOWN,2.0,2021-02-26,1
21DT001183,TRANPORT,3526 S PRAIRIE ,41.8302224,-87.62082814535663,DOUGLAS,3.0,2021-02-22,1
21DT001184,TRANPORT,220 W 25TH PL,41.8465848,-87.63283382551253,ARMOUR SQUARE,11.0,2021-02-25,2
21DT001185,TRANPORT,843 W 33RD ST,41.83464155,-87.6479190366604,BRIDGEPORT,11.0,2021-02-19,1
