,OBJECTID,GEOID,GEOG,2000_POP,2010_POP,2020_POP,2020_HH,2020_HH_SIZE,TOT_POP,UND5,A5_19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,TOT_WRKR16OV,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,INCPERCAP,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_5_9UN,HU_10_19UN,HU_GT_19UN,HU_MOBILE,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,CASHRENT_HH,RENT_LT500,RENT_500_999,RENT_1000_1499,RENT_1500_2499,RENT_GT2500,MED_RENT,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,GEN_MERCH,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,TRANSIT_LOW_PCT,TRANSIT_MOD_PCT,TRANSIT_HIGH_PCT,WALKABLE_LOW_PCT,WALKABLE_MOD_PCT,WALKABLE_HIGH_PCT,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV,HT_Cost_Typical,HT_Cost_Mod,H_Cost_Typical,H_Cost_Mod,T_Cost_Typical,T_Cost_Mod,highly_walkable_pop_pct,highly_walkable_emp_pct,assoc_plus_pct,in_lbr_frc_pct,pct_pop_access_4_acres_per_1k,pct_pop_access_10_acres_per_1k,impervious_acres_per_hh,modhigh_ta_pop_pct,modhigh_ta_emp_pct,nonsov_pct
50,51,5,North Center,31895,31867,35114,14931,2.348000804,36142.0,3451.0,6408.0,8798.0,9925.0,4841.0,1441.0,788.0,490.0,34.31010125,27005.0,4323.0,923.0,2156.0,1735.0,36059.0,27091.0,22373.0,21654.0,714.0,4718.0,21436.0,3286.0,18150.0,8966.0,1195.0,6409.0,1279.0,301.0,643830.0,1925.0,6959.0,4684.0,669.0,24984.0,854.0,1398.0,2629.0,701.0,11000.0,8402.0,1074.0,1163.0,1305.0,1708.0,2554.0,6433.0,133537.464,77950.66977,14237.0,8216.0,6021.0,1576.0,15813.0,4424.0,588.0,2953.0,3500.0,1788.0,1020.0,1518.0,22.0,5.730650589,3371.0,1898.0,1794.0,8750.0,1935.18,2646.0,5956.0,3860.0,2098.0,1253.0,106.0,805.0,2008.0,4726.0,591968.6482,5909.0,161.0,843.0,1883.0,2461.0,561.0,1520.46695,13726.0,430.0,511.0,13333.0,13130.0,904.0,17390,Professional,Health Care,Finance,Education,Accommodation and Food Service,2932,1968,1833,1552,1385,11304,Finance,Professional,Manufacturing,Retail Trade,Accommodation and Food Service,2807,1206,1067,1052,932,Outside of Chicago,The Loop,Near North Side,Near West Side,North Center,4800,4579,2245,1469,601,Outside of Chicago,North Center,Lake View,Logan Square,Lincoln Square,4789,601,553,337,326,,,,11369.62313,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.372075518,1309.783474,246.9996295,0.188580505,296.6622884,0.226497199,46.78616293,0.035720532,74.42593503,0.056823083,75.95103291,0.057987472,79.34145556,0.060576009,437.5972461,0.334098921,0.0,0.0,43.37676604,0.033117509,8.64295805,0.006598769,4076.0,4533.0,2248.0,3380.0,8241.0,612.0,5996.0,644.0,9.0,106.0,529.0,1455.0,94.0,194.0,1167.0,1287.0,221.0,700.0,366.0,10682.0,6997.0,2787.0,898.0,32941.0,3201.0,32691.0,4329.0,1072.0,28362.0,2198.0,378.0,163.0,159.0,199.0,44.0,200.0,945.0,43.0,21938,6496,1333,1324,804,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.804634966,0.911517569,0.029570626,0.0,0.06502798,1.0,1.0,0.567689868
51,52,29,North Lawndale,41768,35912,34794,12838,2.664511606,31310.0,1968.0,6892.0,7803.0,5737.0,5088.0,2337.0,1056.0,429.0,32.67097967,1495.0,3509.0,25881.0,69.0,356.0,30290.0,24302.0,13504.0,11186.0,2318.0,10798.0,10987.0,385.0,10602.0,5537.0,822.0,3680.0,316.0,247.0,421430.0,4676.0,4273.0,1631.0,752.0,19784.0,4037.0,6342.0,5078.0,1587.0,1868.0,872.0,4990.0,2769.0,1445.0,1019.0,633.0,476.0,30960.59113,17708.19019,11332.0,2810.0,8522.0,3211.0,14543.0,1668.0,341.0,4317.0,5062.0,1822.0,342.0,949.0,42.0,5.426070473,1897.0,2885.0,2958.0,6803.0,1944.374416,1600.0,5534.0,5784.0,1189.0,436.0,1156.0,1306.0,296.0,52.0,164244.8513,8297.0,1244.0,2754.0,3105.0,1173.0,21.0,1019.907407,9443.0,2313.0,1889.0,8543.0,7829.0,2789.0,11499,Health Care,Administration,Accommodation and Food Service,Retail Trade,Transportation,2154,1586,1207,1200,929,8759,Health Care,Manufacturing,Education,Information,Retail Trade,2722,1438,1301,1030,347,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,4437,1819,856,742,375,Outside of Chicago,North Lawndale,South Lawndale,Austin,West Town,3650,341,321,273,188,,,,8638.589659,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,2.010308087,2054.348526,111.9766054,0.054507112,351.6580782,0.171177419,20.26481826,0.009864353,70.94381023,0.034533483,127.6098662,0.062116951,223.1572115,0.108626754,671.6492818,0.32694028,0.0,0.0,171.4374585,0.08345101,305.6513965,0.14878264,4018.0,2963.0,2002.0,2349.0,6808.0,2429.0,4524.0,3363.0,90.0,272.0,3001.0,3800.0,465.0,800.0,2535.0,1415.0,381.0,452.0,582.0,2099.0,1592.0,386.0,121.0,29883.0,1427.0,29342.0,3081.0,1068.0,26261.0,2485.0,56.0,13.0,0.0,43.0,0.0,21.0,118.0,345.0,383,1896,39164,54,271,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.218712091,0.675917973,0.0,0.0,0.113145658,1.0,1.0,0.473559661
52,53,13,North Park,18514,17931,17559,6658,2.607689997,18806.0,1542.0,3011.0,3990.0,3324.0,3551.0,1837.0,912.0,639.0,38.3153431,9167.0,3522.0,421.0,4939.0,757.0,18107.0,15206.0,9129.0,8667.0,462.0,6077.0,8429.0,572.0,7857.0,5019.0,893.0,1179.0,535.0,231.0,260275.0,1072.0,2928.0,2062.0,666.0,12882.0,1678.0,2428.0,1945.0,849.0,3700.0,2282.0,1462.0,1170.0,1216.0,578.0,1192.0,1110.0,60362.90323,32506.85239,6728.0,3348.0,3380.0,656.0,7384.0,2243.0,140.0,1082.0,1212.0,843.0,615.0,1245.0,4.0,5.530022239,227.0,1328.0,3053.0,2776.0,1948.884578,1893.0,2637.0,1982.0,611.0,261.0,232.0,1095.0,1525.0,412.0,332206.9694,3251.0,451.0,999.0,1242.0,476.0,83.0,1070.766129,6181.0,451.0,547.0,5943.0,5616.0,785.0,6763,Health Care,Education,Retail Trade,Accommodation and Food Service,Professional,1137,794,650,588,550,7071,Education,Health Care,Retail Trade,Manufacturing,Wholesale Trade,2499,1009,673,551,515,Outside of Chicago,The Loop,Near North Side,North Park,Near West Side,2975,987,441,306,302,Outside of Chicago,North Park,West Ridge,Albany Park,Portage Park,3303,306,291,204,191,,,,12545.36996,,,,,,,,,,0.0,0.0,1.0,0.0,0.00277091,0.99722909,3.578251959,1613.606662,250.3155066,0.155127958,248.3491398,0.153909342,5.056837078,0.003133872,79.26175383,0.049120864,393.0977933,0.243614384,64.33304155,0.039869098,316.2176543,0.195969477,0.0,0.0,244.5678084,0.151565939,12.4071269,0.007689065,2210.0,1986.0,823.0,1709.0,4146.0,336.0,2582.0,984.0,49.0,187.0,748.0,1519.0,102.0,406.0,1011.0,1198.0,268.0,587.0,343.0,2824.0,2082.0,443.0,299.0,11382.0,7424.0,17264.0,9750.0,3818.0,7514.0,2410.0,934.0,170.0,1106.0,875.0,534.0,904.0,2244.0,573.0,10336,2652,452,4415,659,,,,,,,,,,,,,,,,,,,,,,,,,0.996644087,0.998506855,0.530274802,0.7561896,0.625773469,0.0,0.121850087,1.0,1.0,0.377150314
53,54,10,Norwood Park,37543,37023,38303,15323,2.472949161,38408.19118,2513.486687,6492.127892,6335.100829,8131.132693,7479.405936,3997.968573,2084.059363,1374.90921,41.69027061,29582.83151,5891.218245,251.5045832,1685.600175,997.0366652,37919.24409,31167.13034,20182.96025,19327.11777,855.8424847,10984.17009,18678.65613,1248.151599,17430.50453,13808.16731,1489.968201,1541.963209,453.4058051,137.0,548446.6722,1628.227112,4886.766818,6050.485584,2352.300961,28130.85814,2046.377564,7506.923614,4958.091663,1843.500218,7098.846355,4677.118725,2034.102362,2046.629921,2126.492688,2016.030371,3079.293588,3607.766029,90475.12039,45493.48943,14910.31496,11270.03341,3648.176724,575.6231721,15494.09159,10230.73168,285.2780172,1617.0,637.044181,1022.417026,400.6271552,1289.993534,11.0,6.141796894,233.481681,1951.034483,9881.697198,3427.878233,1953.05645,1982.342672,4365.407328,6619.523707,2044.193966,482.6239224,781.3903262,2948.407199,6638.151856,841.2564679,341135.4222,3454.256468,111.0,924.2362205,1477.551181,863.4690664,78.0,1189.246266,12985.45894,802.0033746,1924.856018,12484.45894,12165.45894,2425.856018,18467,Education,Public Administration,Health Care,Retail Trade,Professional,2392,2303,2227,1523,1368,11194,Health Care,Administration,Retail Trade,Accommodation and Food Service,Finance,5813,1161,678,661,493,Outside of Chicago,The Loop,Near North Side,Near West Side,Norwood Park,8492,4546,898,674,578,Outside of Chicago,Norwood Park,West Ridge,Portage Park,Dunning,6330,578,300,284,275,,,,14196.29054,,,,,,,,,,0.0,0.040497687,0.959502313,0.0,0.0,1.0,1.323134215,2799.795814,1321.115318,0.471861309,134.1920536,0.047929229,13.14411881,0.00469467,100.5537377,0.035914668,202.4885646,0.072322619,14.17060422,0.005061299,895.8064931,0.319954223,0.0,0.0,111.5087647,0.039827463,6.816159015,0.00243452,4746.52306,4210.139483,2285.057368,3668.595051,9644.250844,763.3869516,5266.064117,1422.098128,14.0,21.0,1387.098128,2277.719777,387.6929691,655.5629742,1234.463834,2071.898837,954.1674254,495.0096105,622.7218007,8696.390996,6014.465352,1978.709155,703.2164896,31920.53614,6485.711222,35895.09669,10512.27362,3829.196524,25382.82307,3445.624145,3824.702163,460.0,444.1724903,405.5024958,83.0,266.6699945,1423.257349,159.3449806,33176,2404,332,1212,419,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.485458708,0.824099735,0.083955268,0.0,0.111097469,0.94408316,0.993847875,0.25341699
54,55,36,Oakland,6110,5918,6799,3217,2.113459745,6973.0,669.0,1613.0,1352.0,1504.0,1099.0,497.0,186.0,53.0,33.71515679,307.0,407.0,6043.0,114.0,102.0,6973.0,5113.0,3671.0,2941.0,730.0,1442.0,2766.0,316.0,2450.0,1512.0,163.0,628.0,105.0,42.0,73030.0,1071.0,1463.0,406.0,204.0,4293.0,349.0,937.0,1056.0,357.0,963.0,631.0,1355.0,599.0,405.0,244.0,260.0,281.0,36837.60684,28101.43683,3144.0,768.0,2376.0,236.0,3380.0,451.0,194.0,159.0,199.0,761.0,163.0,1453.0,0.0,4.645726056,1373.0,1004.0,655.0,348.0,1989.128631,1120.0,947.0,977.0,200.0,136.0,29.0,244.0,331.0,114.0,334959.3496,2361.0,737.0,882.0,575.0,127.0,40.0,795.6349206,2788.0,549.0,356.0,2670.0,2578.0,474.0,2467,Health Care,Education,Administration,Accommodation and Food Service,Retail Trade,522,291,272,218,181,161,Health Care,Education,Retail Trade,Real Estate,Professional,121,12,11,9,3,The Loop,Outside of Chicago,Near North Side,Near West Side,Hyde Park,642,588,275,215,84,Outside of Chicago,Oakland,Greater Grand Crossing,Kenwood,South Shore,50,12,7,7,5,,,,8067.038853,,,,,,,,,,0.0,0.0,1.0,0.207171315,0.0,0.792828685,7.918708909,372.036831,25.92461976,0.069682939,59.26703719,0.15930422,0.142606976,0.000383314,1.595980081,0.004289844,14.49560755,0.038962829,0.0,0.0,117.1815576,0.314973002,0.0,0.0,116.564114,0.313313372,36.86530783,0.099090479,1486.0,731.0,419.0,508.0,1536.0,678.0,1608.0,928.0,21.0,286.0,621.0,783.0,105.0,238.0,440.0,405.0,113.0,146.0,146.0,785.0,407.0,268.0,110.0,6376.0,597.0,6304.0,829.0,184.0,5475.0,357.0,0.0,19.0,0.0,0.0,0.0,40.0,112.0,301.0,40,58,5957,8,47,,,,,,,,,,,,,,,,,,,,,,,,,0.997116645,0.091471055,0.4748965,0.835471881,0.0,0.0,0.85812661,1.0,0.861285463,0.299268604
55,56,76,O'Hare,11665,12756,13418,6158,2.177167912,13498.30016,1082.365436,1250.933654,4017.668807,2712.408775,2270.924559,1202.620653,694.8191546,266.5591225,36.70826483,9104.961477,1115.448903,892.0,2099.17175,286.718031,13543.0,11267.15595,8033.469989,7692.425509,302.0444802,3233.685959,7485.903269,243.8459271,7242.057342,5107.224812,633.0444802,1275.14791,88.25750268,138.3826367,221852.1088,606.5454545,3675.545455,1716.454545,594.5454545,10702.71054,903.8496522,2136.986089,2580.836276,586.8410915,3087.624933,1406.572499,1365.666667,1199.0,1439.166667,1212.0,864.3333333,502.3333333,60440.97616,35578.00231,6582.5,2541.826902,4036.486218,330.8333333,6908.502756,872.275634,24.0,365.5314223,483.4145535,1862.428886,211.2337376,3089.618523,0.0,4.515497703,387.4145535,3973.349504,2511.738699,36.0,1973.574372,2467.959206,3145.867696,1163.993385,74.53142227,56.15104741,766.6666667,845.3333333,766.3333333,166.0,218827.1605,4002.666667,22.0,867.0,2514.666667,521.0,78.0,1220.293108,5898.833333,351.6666667,683.6666667,5542.166667,5436.833333,1040.333333,5397,Health Care,Retail Trade,Transportation,Education,Professional,639,515,475,456,451,44965,Transportation,Accommodation and Food Service,Administration,Professional,Finance,24300,6010,2303,2150,1402,Outside of Chicago,The Loop,O'Hare,Near North Side,Near West Side,2968,733,413,250,195,Outside of Chicago,Austin,Portage Park,Logan Square,Lake View,30072,697,661,654,626,,,,21009.8559,,,,,,,,,,0.064837316,0.047050088,0.888112596,0.733823257,0.0,0.266176743,0.139860693,8536.170959,97.33690907,0.011402877,134.027558,0.015701133,0.0,0.0,139.9984105,0.01640061,49.42598313,0.005790182,32.67397162,0.003827708,6627.852396,0.776443259,0.0,0.0,1454.512558,0.170394029,0.34317257,4.02e-05,2710.166667,2175.166667,881.3333333,815.8333333,3480.5,342.0,3102.0,775.8181818,43.0,61.0,671.8181818,1720.272727,191.8181818,254.1818182,1274.272727,1434.636364,380.4545455,671.6363636,382.5454545,2580.909091,2266.454545,256.4545455,58.0,5866.543408,7645.270364,12431.08467,8163.030547,3854.366292,4268.054126,569.6918542,3954.800643,52.0,216.4415863,763.9804394,45.0,907.6473741,1032.46865,621.0,9486,761,249,864,305,,,,,,,,,,,,,,,,,,,,,,,,,0.788202003,0.914285714,0.45446075,0.85840708,1.0,0.0,0.072033191,1.0,1.0,0.438177874
56,57,15,Portage Park,65340,64124,63020,23436,2.684502475,63919.0,3587.0,11124.0,13256.0,14466.0,13021.0,4637.0,2528.0,1300.0,38.9126813,30042.0,27173.0,1048.0,3799.0,1857.0,63842.0,52314.0,36224.0,34190.0,2003.0,16090.0,33664.0,1899.0,31765.0,21789.0,3063.0,5805.0,780.0,328.0,1193335.0,2474.0,9395.0,7670.0,3030.0,44993.0,5812.0,11984.0,8348.0,3298.0,10429.0,5122.0,3521.0,4176.0,3467.0,3468.0,3987.0,3950.0,75868.65629,33413.14927,22569.0,13426.0,9143.0,2225.0,24794.0,11093.0,399.0,5363.0,3555.0,2064.0,987.0,1312.0,21.0,5.85164746,862.0,3381.0,6562.0,13989.0,1934.309815,4021.0,8499.0,7351.0,3158.0,1765.0,641.0,5571.0,6574.0,623.0,309987.8321,8828.0,255.0,2833.0,4468.0,1204.0,68.0,1114.074329,20487.0,1346.0,2082.0,19428.0,18993.0,3141.0,26495,Health Care,Retail Trade,Accommodation and Food Service,Manufacturing,Education,3302,2900,2629,2360,2099,7700,Retail Trade,Health Care,Accommodation and Food Service,Construction,Other Service,1884,1754,923,546,516,Outside of Chicago,The Loop,Near North Side,Near West Side,Portage Park,11622,4139,1789,1190,894,Outside of Chicago,Portage Park,Belmont Cragin,Dunning,Norwood Park,3517,894,423,244,201,,,,14621.00913,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.147488439,2529.754309,937.0876757,0.370426358,401.5930789,0.158747858,41.710433,0.016487938,145.3795179,0.057467841,90.80620669,0.035895267,22.26082915,0.008799601,811.3711566,0.320731208,0.0,0.0,70.06084614,0.027694724,9.484565245,0.003749204,5881.0,6982.0,3830.0,5876.0,15128.0,1505.0,7441.0,2116.0,12.0,86.0,2018.0,5198.0,503.0,928.0,3767.0,3424.0,1161.0,1255.0,1008.0,11327.0,7811.0,2520.0,996.0,43086.0,20833.0,60332.0,33627.0,13796.0,26705.0,20310.0,6986.0,188.0,2291.0,1020.0,50.0,879.0,1586.0,317.0,45418,15022,336,2467,2097,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.418931834,0.831799327,0.0,0.0,0.076338319,1.0,1.0,0.343007367
57,58,50,Pullman,8921,7325,6820,2995,2.276794658,7131.0,466.0,877.0,1564.0,1476.0,1591.0,647.0,279.0,231.0,42.59615385,857.0,307.0,5732.0,5.0,230.0,7131.0,5977.0,4040.0,3404.0,636.0,1937.0,3296.0,171.0,3125.0,2077.0,163.0,764.0,47.0,74.0,120575.0,546.0,1720.0,817.0,234.0,5335.0,574.0,1217.0,1478.0,444.0,964.0,658.0,819.0,932.0,545.0,551.0,378.0,92.0,48056.72269,27871.22101,3317.0,1658.0,1659.0,365.0,3682.0,1239.0,1575.0,230.0,302.0,86.0,52.0,198.0,0.0,5.876675603,8.0,178.0,2049.0,1447.0,1948.621444,556.0,1317.0,1523.0,259.0,27.0,1043.0,557.0,58.0,0.0,136489.899,1620.0,54.0,1076.0,459.0,31.0,0.0,921.7603912,3056.0,341.0,261.0,2903.0,2565.0,414.0,2950,Health Care,Education,Administration,Retail Trade,Transportation,525,338,311,261,250,2561,Wholesale Trade,Retail Trade,Transportation,Education,Manufacturing,578,428,334,330,283,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,1202,605,206,136,58,Outside of Chicago,East Side,Roseland,South Shore,Chatham,1350,84,81,51,45,,,,12261.02564,,,,,,,,,,0.0,0.0,1.0,0.187356448,0.064420868,0.748222684,2.444082475,1354.489329,139.5297869,0.103012836,78.0620535,0.057632092,2.180721364,0.001609995,73.13067642,0.053991327,164.7207833,0.121610986,276.7567495,0.20432553,447.2019157,0.330162745,0.0,0.0,2.759426902,0.002037245,170.1472159,0.125617243,1528.0,904.0,555.0,330.0,1686.0,404.0,1631.0,503.0,0.0,0.0,503.0,1039.0,226.0,378.0,435.0,545.0,323.0,161.0,61.0,1021.0,945.0,68.0,8.0,6894.0,237.0,6665.0,378.0,139.0,6287.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,45.0,757,795,7262,15,92,,,,,,,,,,,,,,,,,,,,,,,,,0.918649868,0.344509948,0.387253983,0.81753401,0.276763011,0.0,0.303145809,1.0,1.0,0.347390777
58,59,54,Riverdale,9809,6482,7262,2523,2.872770511,7414.0,851.0,1947.0,2254.0,1033.0,895.0,287.0,85.0,62.0,25.86317136,72.0,271.0,7071.0,0.0,0.0,7368.0,5036.0,3027.0,2123.0,904.0,2009.0,2017.0,16.0,2001.0,938.0,194.0,752.0,65.0,52.0,92565.0,1252.0,1234.0,180.0,91.0,3842.0,534.0,1172.0,1644.0,239.0,127.0,126.0,1580.0,793.0,144.0,60.0,124.0,56.0,19676.96629,14175.67494,2757.0,232.0,2525.0,434.0,3191.0,607.0,1636.0,57.0,108.0,457.0,268.0,58.0,0.0,5.107781283,125.0,441.0,2453.0,172.0,1948.880225,565.0,1098.0,1108.0,394.0,26.0,201.0,31.0,0.0,0.0,92873.56322,2417.0,1298.0,800.0,258.0,61.0,0.0,421.1956522,2396.0,1038.0,361.0,2250.0,2225.0,507.0,1944,Health Care,Retail Trade,Administration,Accommodation and Food Service,Transportation,416,236,219,204,198,705,Utilities,Transportation,Health Care,Manufacturing,Education,254,190,60,44,37,Outside of Chicago,The Loop,Near North Side,Near West Side,Douglas,845,279,110,81,46,Outside of Chicago,Roseland,Auburn Gresham,South Shore,Greater Grand Crossing,473,13,12,11,10,,,,8002.800651,,,,,,,,,,0.004077716,0.978651955,0.017270329,0.66736816,0.33263184,0.0,3.99555372,2258.712055,221.7857228,0.098191234,49.85678335,0.022073103,0.834437622,0.000369431,29.4071483,0.013019432,58.50281612,0.025900962,252.3136152,0.111706853,1143.784623,0.506387975,6.084900332,0.002693969,269.2037233,0.119184613,226.938285,0.100472428,893.0,748.0,501.0,615.0,1769.0,1032.0,988.0,928.0,102.0,192.0,634.0,967.0,426.0,221.0,320.0,144.0,115.0,0.0,29.0,217.0,208.0,9.0,0.0,7354.0,60.0,6563.0,206.0,12.0,6357.0,185.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,66,160,9479,7,97,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.128058303,0.676231468,0.554709357,0.0,0.426670697,0.013487208,0.041012216,0.509172038
59,60,1,Rogers Park,63484,54991,55628,26402,1.978713734,55643.0,3383.0,8494.0,16311.0,12032.0,10207.0,3231.0,1272.0,713.0,34.65535076,24644.0,10537.0,15059.0,3018.0,2385.0,52112.0,46632.0,32104.0,30603.0,1484.0,14528.0,29982.0,2741.0,27241.0,11554.0,1548.0,11429.0,2393.0,317.0,1025140.0,9961.0,10804.0,3693.0,458.0,38323.0,4480.0,6901.0,6616.0,2243.0,10613.0,7470.0,7019.0,6076.0,4064.0,3088.0,2813.0,1856.0,46244.10377,29682.50362,24916.0,6518.0,18398.0,2579.0,27495.0,1555.0,367.0,1007.0,2896.0,7387.0,3406.0,10827.0,50.0,4.42257384,1131.0,4277.0,8695.0,13392.0,1941.054583,13554.0,8849.0,3583.0,1260.0,249.0,1390.0,3085.0,1446.0,597.0,217411.1675,18010.0,1188.0,6650.0,7370.0,2745.0,57.0,1061.667724,22929.0,2154.0,1987.0,21490.0,20348.0,3426.0,23044,Health Care,Accommodation and Food Service,Education,Professional,Retail Trade,3761,2546,2438,2277,2148,10259,Education,Health Care,Manufacturing,Accommodation and Food Service,Retail Trade,3639,2341,1865,1006,580,Outside of Chicago,The Loop,Near North Side,Near West Side,Rogers Park,8975,4006,2424,1241,1092,Outside of Chicago,Rogers Park,West Ridge,Edgewater,Uptown,4441,1092,626,499,275,,,,7580.681501,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.366770051,1175.921114,146.9628081,0.124976758,371.6915571,0.316085452,21.2585545,0.018078215,61.99129095,0.052717219,80.97057899,0.068857152,49.88507404,0.042422126,376.5307003,0.320200646,0.0,0.0,63.4670988,0.053972242,3.163451111,0.00269019,11494.0,7587.0,2493.0,3342.0,10029.0,1779.0,14887.0,4947.0,167.0,458.0,4322.0,7322.0,356.0,1600.0,5366.0,4064.0,1216.0,1684.0,1164.0,7698.0,5264.0,1890.0,544.0,41124.0,14519.0,52260.0,17725.0,7112.0,34535.0,8692.0,1229.0,342.0,297.0,632.0,155.0,560.0,2615.0,3203.0,20170,17639,18767,4063,2845,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.530386452,0.785629053,0.0,0.0,0.032637985,1.0,1.0,0.604062437
