Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed
22DS04368M,2022-02-11,5900 S LOOMIS BLVD,Chicago,IL,STRTSAN,$600.00
22DS04368M,2022-02-11,5900 S LOOMIS BLVD,Chicago,IL,STRTSAN,"$1,000.00"
22DS04370M,2022-02-11,6159 S ARTESIAN AVE,Chicago,IL,STRTSAN,$0.00
22DS04370M,2022-02-11,6159 S ARTESIAN AVE,Chicago,IL,STRTSAN,$500.00
22DS04370M,2022-02-11,6159 S ARTESIAN AVE,Chicago,IL,STRTSAN,$600.00
22DS04371M,2022-02-11,6441 S ABERDEEN ST,Chicago,IL,STRTSAN,$0.00
22DS04377M,2022-02-11,6459 S ABERDEEN ST,Chicago,IL,STRTSAN,$500.00
22DS04393M,2022-02-14,7356 N ASHLAND BLVD,Chicago,IL,STRTSAN,$150.00
22DS04400M,2022-02-14,4400 S WASHTENAW AVE,Chicago,IL,STRTSAN,$0.00
22DS04401M,2022-02-14,6149 S LOOMIS BLVD,Chicago,IL,STRTSAN,$150.00
22DS04401M,2022-02-14,6149 S LOOMIS BLVD,Chicago,IL,STRTSAN,$600.00
22DS04410M,2022-02-14,4335 S HONORE ST,Chicago,IL,STRTSAN,$0.00
22DS04411M,2022-02-14,4331 S HONORE ST,Chicago,IL,STRTSAN,$0.00
22DS04411M,2022-02-14,4331 S HONORE ST,Chicago,IL,STRTSAN,$150.00
22DS04411M,2022-02-14,4331 S HONORE ST,Chicago,IL,STRTSAN,$300.00
22DT001165,2022-02-14,1431 W 21ST ST,Chicago,IL,TRANPORT,$50.00
22DT001254,2022-02-14,5201 W WELLINGTON ,Chicago,IL,TRANPORT,$0.00
22DT001283,2022-02-14,3329 S MAY ,Chicago,IL,TRANPORT,$500.00
22DT001316,2022-02-14,1954 W PETERSON ,Chicago,IL,TRANPORT,$150.00
22DT001573,2022-02-14,1203 E 50TH ST,Chicago,IL,TRANPORT,$0.00
22DT001573,2022-02-14,1203 E 50TH ST,Chicago,IL,TRANPORT,$150.00
22DS04428M,2022-02-15,1320 W MORSE AVE,Chicago,IL,STRTSAN,$150.00
22DS04583M,2022-02-15,1244 W 57TH ST,Chicago,IL,STRTSAN,$0.00
22DS04583M,2022-02-15,1244 W 57TH ST,Chicago,IL,STRTSAN,$300.00
22DS04587M,2022-02-15,4318 S GREENWOOD AVE,Chicago,IL,STRTSAN,$500.00
22DS04587M,2022-02-15,4318 S GREENWOOD AVE,Chicago,IL,STRTSAN,$600.00
22DT001236,2022-02-15,2129 N OAKLEY ,Chicago,IL,TRANPORT,$500.00
22DT001262,2022-02-15,917 W 34TH ST,Chicago,IL,TRANPORT,$50.00
22DT001285,2022-02-15,924 N CLARK ,Chicago,IL,TRANPORT,$150.00
22DT001285,2022-02-15,924 N CLARK ,Chicago,IL,TRANPORT,$500.00
22DT001286,2022-02-15,3401 S MORGAN ,Chicago,IL,TRANPORT,$150.00
22DT001423,2022-02-15,3400 W FULTON ,Chicago,IL,TRANPORT,$0.00
22DT001423,2022-02-15,3400 W FULTON ,Chicago,IL,TRANPORT,$50.00
22DT001423,2022-02-15,3400 W FULTON ,Chicago,IL,TRANPORT,$500.00
22DT001496,2022-02-15,3100 W WILSON ,Chicago,IL,TRANPORT,$500.00
22DT001525,2022-02-15,7052 W 58TH ST,Chicago,IL,TRANPORT,$500.00
22DT001558,2022-02-15,4630 S GREENWOOD ,Chicago,IL,TRANPORT,$0.00
22DT001558,2022-02-15,4630 S GREENWOOD ,Chicago,IL,TRANPORT,$500.00
22DT001284,2022-02-16,2021 W THOMAS ,Chicago,IL,TRANPORT,$500.00
22DT001424,2022-02-16,331 N HOMAN ,Chicago,IL,TRANPORT,$0.00
22DT001493,2022-02-16,3334 W SUNNYSIDE ,Chicago,IL,TRANPORT,$150.00
22DS04683M,2022-02-18,5936 S UNION AVE,Chicago,IL,STRTSAN,$0.00
22DS04683M,2022-02-18,5936 S UNION AVE,Chicago,IL,STRTSAN,$150.00
22DS04683M,2022-02-18,5936 S UNION AVE,Chicago,IL,STRTSAN,$300.00
22DS04683M,2022-02-18,5936 S UNION AVE,Chicago,IL,STRTSAN,$500.00
22DS04683M,2022-02-18,5936 S UNION AVE,Chicago,IL,STRTSAN,$600.00
22DS04795M,2022-02-18,2820 W 63RD ST,Chicago,IL,STRTSAN,$0.00
22DS04795M,2022-02-18,2820 W 63RD ST,Chicago,IL,STRTSAN,$500.00
22DS04795M,2022-02-18,2820 W 63RD ST,Chicago,IL,STRTSAN,$600.00
22DT001263,2022-02-18,3432 S NORMAL ,Chicago,IL,TRANPORT,$110.00
22DT001282,2022-02-18,2736 S WELLS ,Chicago,IL,TRANPORT,$150.00
22DT001287,2022-02-18,2701 S WELLS ,Chicago,IL,TRANPORT,$0.00
22DT001287,2022-02-18,2701 S WELLS ,Chicago,IL,TRANPORT,$150.00
22DT001630,2022-02-18,1920 W PETERSON ,Chicago,IL,TRANPORT,$150.00
22DT001276,2022-02-19,5700 N WESTERN ,Chicago,IL,TRANPORT,$50.00
22DT001278,2022-02-19,2759 N MOZART ,Chicago,IL,TRANPORT,$150.00
22DT001279,2022-02-19,6252 N PULASKI RD,Chicago,IL,TRANPORT,$500.00
22DT001627,2022-02-19,5056 N SHERIDAN RD,Chicago,IL,TRANPORT,$150.00
22DT001629,2022-02-19,2100 W DEVON ,Chicago,IL,TRANPORT,$150.00
22DT001478,2022-02-25,4501 N SHERIDAN RD,Chicago,IL,TRANPORT,$150.00
22DT001479,2022-02-25,2742 W MONTROSE ,Chicago,IL,TRANPORT,$50.00
22DT001480,2022-02-25,2449 W LAWRENCE ,Chicago,IL,TRANPORT,$150.00
22DT001481,2022-02-25,4632 N KEDZIE ,Chicago,IL,TRANPORT,$150.00
22DT001487,2022-02-25,4860 N CALIFORNIA ,Chicago,IL,TRANPORT,$0.00
22DT001490,2022-02-25,5828 N LINCOLN ,Chicago,IL,TRANPORT,$50.00
22DT001490,2022-02-25,5828 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
22DT001549,2022-02-25,924 N CLARK ST,Chicago,IL,TRANPORT,$0.00
22DT001549,2022-02-25,924 N CLARK ST,Chicago,IL,TRANPORT,$150.00
22DT001482,2022-02-26,3232 W IRVING PARK ,Chicago,IL,TRANPORT,$0.00
22DT001483,2022-02-26,3301 W IRVING PARK RD,Chicago,IL,TRANPORT,$500.00
22DT001484,2022-02-26,3119 W IRVING PARK RD,Chicago,IL,TRANPORT,$150.00
22DT001485,2022-02-26,3023 W IRVING PARK RD,Chicago,IL,TRANPORT,$150.00
22DS05033M,2022-02-28,3237 W ARMITAGE AVE,Chicago,IL,STRTSAN,$0.00
22DS05033M,2022-02-28,3237 W ARMITAGE AVE,Chicago,IL,STRTSAN,$300.00
22DS05033M,2022-02-28,3237 W ARMITAGE AVE,Chicago,IL,STRTSAN,$500.00
22DT001506,2022-02-28,2218 N ST LOUIS ,Chicago,IL,TRANPORT,$50.00
22DT001506,2022-02-28,2218 N ST LOUIS ,Chicago,IL,TRANPORT,$150.00
22DT001590,2022-02-28,6605 W BELMONT ,Chicago,IL,TRANPORT,$0.00
22DT001590,2022-02-28,6605 W BELMONT ,Chicago,IL,TRANPORT,$150.00
22DT001591,2022-02-28,6603 W BELMONT ,Chicago,IL,TRANPORT,$0.00
22DT001591,2022-02-28,6603 W BELMONT ,Chicago,IL,TRANPORT,$150.00
22DT001592,2022-02-28,6601 W BELMONT ,Chicago,IL,TRANPORT,$0.00
22DT001592,2022-02-28,6601 W BELMONT ,Chicago,IL,TRANPORT,$150.00
22DT001593,2022-02-28,6555 W BELMONT ,Chicago,IL,TRANPORT,$0.00
22DT001593,2022-02-28,6555 W BELMONT ,Chicago,IL,TRANPORT,$150.00
22DT001589,2022-03-01,225 W CORNELIA ,Chicago,IL,TRANPORT,$150.00
22DT001594,2022-03-01,2021 N OAKLEY ,Chicago,IL,TRANPORT,$0.00
22DT001594,2022-03-01,2021 N OAKLEY ,Chicago,IL,TRANPORT,$150.00
22DT001606,2022-03-02,1345 W ESTES ,Chicago,IL,TRANPORT,$150.00
22DT001606,2022-03-02,1345 W ESTES ,Chicago,IL,TRANPORT,$350.00
22DS05749M,2022-03-11,7001 S MERRILL AVE,Chicago,IL,STRTSAN,$50.00
22DS05749M,2022-03-11,7001 S MERRILL AVE,Chicago,IL,STRTSAN,$500.00
22DT001750,2022-03-11,2419 W MCLEAN ,Chicago,IL,TRANPORT,$150.00
22DT002247,2022-04-04,3220 S SHIELDS ,Chicago,IL,TRANPORT,$0.00
22DT003307,2022-06-22,2323 W NORTH ,Chicago,IL,TRANPORT,$0.00
22DT003307,2022-06-22,2323 W NORTH ,Chicago,IL,TRANPORT,$500.00
22DT003519,2022-07-08,7441 N ROGERS ,Chicago,IL,TRANPORT,$0.00
22DT003519,2022-07-08,7441 N ROGERS ,Chicago,IL,TRANPORT,"$1,000.00"
22DT004351,2022-08-24,2834 W DIVERSEY ,Chicago,IL,TRANPORT,$0.00
22DT004351,2022-08-24,2834 W DIVERSEY ,Chicago,IL,TRANPORT,$150.00
22DT005530,2022-10-26,4616 N MONTICELLO ,Chicago,IL,TRANPORT,$0.00
23DS10124M,2022-11-21,6208 S MAY ST,Chicago,IL,STRTSAN,$500.00
23DS10124M,2022-11-21,6208 S MAY ST,Chicago,IL,STRTSAN,$600.00
23DS10124M,2022-11-21,6208 S MAY ST,Chicago,IL,STRTSAN,"$1,200.00"
23DT000243,2022-11-23,1345 W ESTES ,Chicago,IL,TRANPORT,$0.00
23DT000243,2022-11-23,1345 W ESTES ,Chicago,IL,TRANPORT,$500.00
22DT005980,2022-12-15,3229 N CICERO ,Chicago,IL,TRANPORT,$0.00
23DT000043,2022-12-23,451 W DIVERSEY ,Chicago,IL,TRANPORT,$60.00
23DT000087,2022-12-23,4501 W DIVERSEY ,Chicago,IL,TRANPORT,$50.00
23DT000087,2022-12-23,4501 W DIVERSEY ,Chicago,IL,TRANPORT,$150.00
23DT000499,2022-12-26,5341 N LINCOLN ,Chicago,IL,TRANPORT,$100.00
23DT000499,2022-12-26,5341 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
23DT000149,2022-12-27,3036 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
23DT000147,2022-12-28,4804 W DIVERSEY ,Chicago,IL,TRANPORT,$0.00
23DT000147,2022-12-28,4804 W DIVERSEY ,Chicago,IL,TRANPORT,$150.00
23DT000148,2022-12-28,4557 W DIVERSEY ,Chicago,IL,TRANPORT,$500.00
23DT000596,2022-12-28,2600 N ORCHARD ST,Chicago,IL,TRANPORT,$500.00
23DT000422,2023-01-17,3110 W 61ST ST,Chicago,IL,TRANPORT,$0.00
23DT000418,2023-01-19,3110 W 61ST ST,Chicago,IL,TRANPORT,$0.00
23DT000416,2023-01-24,3110 W 61ST ST,Chicago,IL,TRANPORT,$0.00
23DT000423,2023-01-25,3110 W 61ST ST,Chicago,IL,TRANPORT,$0.00
23DT000417,2023-01-26,3110 W 61ST ST,Chicago,IL,TRANPORT,$0.00
23DS12223M,2023-01-27,2413 W 59TH ST,Chicago,IL,STRTSAN,$0.00
23DS12223M,2023-01-27,2413 W 59TH ST,Chicago,IL,STRTSAN,$200.00
23DT000415,2023-01-27,3110 W 61ST ST,Chicago,IL,TRANPORT,$0.00
23DS09565M,2023-01-30,6741 S CAMPBELL AVE,Chicago,IL,STRTSAN,$500.00
23DS12463M,2023-01-30,6725 S CAMPBELL AVE,Chicago,IL,STRTSAN,$150.00
23DT000411,2023-01-30,4800 N SPRINGFIELD ,Chicago,IL,TRANPORT,$150.00
23DT000412,2023-01-30,3900 W LAWRENCE ,Chicago,IL,TRANPORT,$150.00
23DT000429,2023-01-30,4747 N TROY ST,Chicago,IL,TRANPORT,$150.00
23DT000430,2023-01-30,5050 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
23DT000431,2023-01-30,3816 N WESTERN ,Chicago,IL,TRANPORT,$500.00
23DT000432,2023-01-30,2424 W CATALPA ,Chicago,IL,TRANPORT,$150.00
23DT000449,2023-01-30,1465 W THOMAS ST,Chicago,IL,TRANPORT,$500.00
23DT000450,2023-01-30,2165 N BELL ,Chicago,IL,TRANPORT,$50.00
23DT000450,2023-01-30,2165 N BELL ,Chicago,IL,TRANPORT,$500.00
23DT000451,2023-01-30,3036 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
23DT000452,2023-01-30,3058 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
23DT000526,2023-01-30,9121 S HAMILTON ,Chicago,IL,TRANPORT,$150.00
23DT000573,2023-01-30,630 S WABASH ,Chicago,IL,TRANPORT,$500.00
23DT000578,2023-01-30,1259 S INDIANA ,Chicago,IL,TRANPORT,$500.00
23DT000580,2023-01-30,1401 N SEDGWICK ,Chicago,IL,TRANPORT,$0.00
23DT000580,2023-01-30,1401 N SEDGWICK ,Chicago,IL,TRANPORT,$150.00
23DT000581,2023-01-30,603 W MONROE ,Chicago,IL,TRANPORT,$150.00
23DT000585,2023-01-30,245 W SCOTT ,Chicago,IL,TRANPORT,$0.00
23DT000585,2023-01-30,245 W SCOTT ,Chicago,IL,TRANPORT,$150.00
23DT000586,2023-01-30,239 W SCOTT ,Chicago,IL,TRANPORT,$50.00
23DT000586,2023-01-30,239 W SCOTT ,Chicago,IL,TRANPORT,$500.00
23DT000630,2023-01-30,4557 W DIVERSEY ,Chicago,IL,TRANPORT,$500.00
23DS12474M,2023-01-31,5514 S WOLCOTT AVE,Chicago,IL,STRTSAN,$150.00
23DS12476M,2023-01-31,1533 W GARFIELD BLVD,Chicago,IL,STRTSAN,$500.00
23DS12477M,2023-01-31,5544 S WOLCOTT AVE,Chicago,IL,STRTSAN,$500.00
23DT000436,2023-01-31,1248 N PAULINA ST,Chicago,IL,TRANPORT,$0.00
23DT000436,2023-01-31,1248 N PAULINA ST,Chicago,IL,TRANPORT,$500.00
23DT000437,2023-01-31,1419 N WICKER PARK ,Chicago,IL,TRANPORT,$50.00
23DT000438,2023-01-31,1923 W WABANSIA ,Chicago,IL,TRANPORT,$150.00
23DT000439,2023-01-31,2236 W LYNDALE ST,Chicago,IL,TRANPORT,$150.00
23DT000440,2023-01-31,3430 W BELL ,Chicago,IL,TRANPORT,$500.00
23DT000453,2023-01-31,847 N PAULINA ST,Chicago,IL,TRANPORT,$500.00
23DT000466,2023-01-31,2335 W BARRY ,Chicago,IL,TRANPORT,$0.00
23DT000466,2023-01-31,2335 W BARRY ,Chicago,IL,TRANPORT,$500.00
23DT000483,2023-01-31,126 W GRAND ,Chicago,IL,TRANPORT,$150.00
23DT000495,2023-01-31,3255 W 53RD ST,Chicago,IL,TRANPORT,$500.00
23DT000505,2023-01-31,3301 S EMERALD ,Chicago,IL,TRANPORT,$150.00
23DT000582,2023-01-31,1010 W MADISON ,Chicago,IL,TRANPORT,$0.00
23DT000582,2023-01-31,1010 W MADISON ,Chicago,IL,TRANPORT,$150.00
23DT000583,2023-01-31,618 S FINANCIAL PL,Chicago,IL,TRANPORT,$150.00
23DT000583,2023-01-31,618 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00
23DT000584,2023-01-31,2649 S HILLOCK ,Chicago,IL,TRANPORT,$50.00
23DT000667,2023-01-31,5825 S PULASKI RD,Chicago,IL,TRANPORT,$150.00
23DT000668,2023-01-31,3959 W 58TH ST,Chicago,IL,TRANPORT,$150.00
23DS11895M,2023-02-01,3017 W FULLERTON AVE,Chicago,IL,STRTSAN,$150.00
23DS11895M,2023-02-01,3017 W FULLERTON AVE,Chicago,IL,STRTSAN,$300.00
23DT000433,2023-02-01,3020 N ASHLAND ,Chicago,IL,TRANPORT,$500.00
23DT000434,2023-02-01,2325 W BARRY ,Chicago,IL,TRANPORT,$500.00
23DT000454,2023-02-01,2319 W BARRY ,Chicago,IL,TRANPORT,$0.00
23DT000454,2023-02-01,2319 W BARRY ,Chicago,IL,TRANPORT,$500.00
23DT000455,2023-02-01,3150 N SOUTHPORT ,Chicago,IL,TRANPORT,$150.00
23DT000456,2023-02-01,3053 N WESTERN ,Chicago,IL,TRANPORT,$150.00
23DT000457,2023-02-01,3033 N WESTERN ,Chicago,IL,TRANPORT,$100.00
23DT000457,2023-02-01,3033 N WESTERN ,Chicago,IL,TRANPORT,$500.00
23DT000464,2023-02-01,3050 N OAKLEY ,Chicago,IL,TRANPORT,$150.00
23DT000467,2023-02-01,2317 W BARRY ,Chicago,IL,TRANPORT,$500.00
23DT000493,2023-02-01,4124 W 63RD ST,Chicago,IL,TRANPORT,$500.00
23DT000503,2023-02-01,15 W BURTON PL,Chicago,IL,TRANPORT,$50.00
23DT000504,2023-02-01,1454 N DEARBORN ,Chicago,IL,TRANPORT,$50.00
23DT000669,2023-02-01,4122 W 63RD ST,Chicago,IL,TRANPORT,$500.00
23DT000940,2023-02-01,6501 W ARCHER ,Chicago,IL,TRANPORT,$150.00
23DS04367M,2023-02-02,7433 N WOLCOTT AVE,Chicago,IL,STRTSAN,$150.00
23DS09560M,2023-02-02,2659 S TRUMBULL AVE,Chicago,IL,STRTSAN,$500.00
23DS09560M,2023-02-02,2659 S TRUMBULL AVE,Chicago,IL,STRTSAN,"$2,500.00"
23DS13066M,2023-02-02,2435 W 64TH ST,Chicago,IL,STRTSAN,$0.00
23DS13066M,2023-02-02,2435 W 64TH ST,Chicago,IL,STRTSAN,$500.00
23DS13127M,2023-02-02,6555 N ASHLAND AVE,Chicago,IL,STRTSAN,$500.00
23DS13151M,2023-02-02,2422 W 64 ST,Chicago,IL,STRTSAN,$150.00
23DS13237M,2023-02-02,7418 N PAULINA ST,Chicago,IL,STRTSAN,$0.00
23DT000478,2023-02-02,1820 N WELLS ST,Chicago,IL,TRANPORT,$0.00
23DT000478,2023-02-02,1820 N WELLS ST,Chicago,IL,TRANPORT,$150.00
23DT000500,2023-02-02,2600 S WENTWORTH ,Chicago,IL,TRANPORT,$150.00
23DT000501,2023-02-02,3329 S LITUANICA ,Chicago,IL,TRANPORT,$150.00
23DT000502,2023-02-02,3328 S HALSTED ,Chicago,IL,TRANPORT,$500.00
23DT000559,2023-02-02,1101 W BERWYN ,Chicago,IL,TRANPORT,$0.00
23DT000560,2023-02-02,5700 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
23DT000563,2023-02-02,4500 N SPAULDING ,Chicago,IL,TRANPORT,$500.00
23DT000564,2023-02-02,2959 W LAWRENCE ,Chicago,IL,TRANPORT,$100.00
23DT000564,2023-02-02,2959 W LAWRENCE ,Chicago,IL,TRANPORT,$500.00
23DT000477,2023-02-03,1816 N WELLS ST,Chicago,IL,TRANPORT,$110.00
23DT000477,2023-02-03,1816 N WELLS ST,Chicago,IL,TRANPORT,$150.00
